what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476100665841
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476100676515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476101130862
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476101168978
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476101828470
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1476101828574
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476101829470
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476101831260
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476101900252
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476102011123
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476102066367
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476102447520
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476102497393
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476102634579
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1476102636188
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476102637154
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476102637449
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.101.v201201031437,"org.eclipse.jst.ws.jaxws.dom.integration",1476102637521
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1476102637594
started,bundle,org.eclipse.jst.servlet.ui,1.1.502.v201202011054,"org.eclipse.jst.servlet.ui",1476102637688
started,bundle,org.eclipse.mylyn.resources.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.resources.ui",1476102640518
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1476102643209
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476102647650
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476102650142
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476102658007
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476102675778
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1476102676024
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1476102676146
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1476102677380
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1476102677443
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1476102681434
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476102683355
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476102688850
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1476102695460
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1476102703109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476102708870
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476102712450
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476102723067
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476102730304
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476102763257
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476102792565
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476102794539
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476102800791
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476102847724
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476102885865
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1476102999732
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476103025748
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476103026981
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1476103035705
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1476103037567
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476103045363
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476103054290
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476103073340
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476103154334
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476103165896
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476103169193
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476103195141
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476103201075
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476103215394
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476103223681
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476103253571
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476103256833
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1476103261772
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1476103267911
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1476103268087
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1476103268185
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1476103268222
