what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1479123932981
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1479123988751
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1479123990841
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1479123991251
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1479123991361
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1479123991391
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1479123991801
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1479123991831
opened,view,org.testng.eclipse,6.9.13.201609291640,"org.testng.eclipse.ResultView",1479123992561
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1479123993161
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1479123993201
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479124000772
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479124001262
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479124002283
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479124007693
activated,view,org.testng.eclipse,6.9.13.201609291640,"org.testng.eclipse.ResultView",1479124007705
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1479124021924
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1479124033802
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479124075008
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479124079684
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479124082737
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479124082907
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1479124084867
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1479124087227
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479124092348
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479124092786
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479124094099
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479124101710
activated,view,org.testng.eclipse,6.9.13.201609291640,"org.testng.eclipse.ResultView",1479124101720
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1479124101819
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1479124135168
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479124147506
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479124148683
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1479124151014
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1479124152904
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479124157595
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479124158062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479124159261
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479124166679
activated,view,org.testng.eclipse,6.9.13.201609291640,"org.testng.eclipse.ResultView",1479124169221
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1479124169296
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1479124177220
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1479124192718
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1479124216112
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1479124245702
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1479124251518
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479124255976
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479124256427
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479124257386
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479124265661
activated,view,org.testng.eclipse,6.9.13.201609291640,"org.testng.eclipse.ResultView",1479124267873
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1479124267976
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1479124272697
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1479124276426
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1479124276586
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1479124278161
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479124279353
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479124282238
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1479124283328
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479124287999
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479124288319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479124289769
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479124291443
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1479124291480
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479124293582
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479124297393
activated,view,org.testng.eclipse,6.9.13.201609291640,"org.testng.eclipse.ResultView",1479124297411
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1479124297499
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1479124304315
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1479124328191
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479124329680
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479124336573
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1479124340493
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479124341811
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479124760031
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1479124972855
started,bundle,org.eclipse.mylyn.resources.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.resources.ui",1479124975835
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1479124976515
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1479124976585
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1479124985105
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1479124985385
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1479124985405
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1479124985485
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1479124985495
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479124987475
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1479125017122
